 2.924,   15416.564453 ,      0.184800
 2.944,   15151.399414 ,      0.188300
 2.965,   14899.143555 ,      0.191700
 2.985,   14800.718750 ,      0.191400
 3.006,   14622.808594 ,      0.193500
 3.027,   14393.544922 ,      0.194300
 3.048,   14225.949219 ,      0.193900
 3.069,   14042.391602 ,      0.200300
 3.090,   13847.060547 ,      0.200600
 3.112,   13649.275391 ,      0.200900
 3.133,   13508.958008 ,      0.204000
 3.155,   13308.140625 ,      0.202800
 3.177,   13128.668945 ,      0.197200
 3.199,   12963.930664 ,      0.198100
 3.243,   12710.375000 ,      0.201300
 3.266,   12461.719727 ,      0.199700
 3.289,   12304.610352 ,      0.207700
 3.311,   12172.185547 ,      0.204800
 3.334,   12007.293945 ,      0.207700
 3.357,   11858.184570 ,      0.206400
 3.381,   11651.367188 ,      0.213100
 3.404,   11541.000977 ,      0.203600
 3.428,   11416.548828 ,      0.204500
 3.451,   11212.410156 ,      0.203300
 3.475,   11114.352539 ,      0.201400
 3.499,   10982.798828 ,      0.215200
 3.524,   10832.429688 ,      0.205300
 3.548,   10697.949219 ,      0.207700
 3.573,   10584.161133 ,      0.212700
 3.597,   10406.011719 ,      0.213300
 3.622,   10300.076172 ,      0.220500
 3.673,   10031.644531 ,      0.220600
 3.724,    9784.233398 ,      0.222200
 3.750,    9694.083984 ,      0.218300
 3.776,    9574.440430 ,      0.214900
 3.802,    9466.417969 ,      0.216600
 3.828,    9338.622070 ,      0.209500
 3.855,    9198.986328 ,      0.225800
 3.882,    9099.360352 ,      0.219700
 3.908,    8995.216797 ,      0.220000
 3.936,    8887.818359 ,      0.220000
 3.963,    8744.747070 ,      0.238900
 3.990,    8652.743164 ,      0.226500
 4.018,    8541.180664 ,      0.221400
 4.046,    8459.386719 ,      0.231800
 4.074,    8341.710938 ,      0.223100
 4.102,    8225.427734 ,      0.228200
 4.130,    8156.008789 ,      0.224900
 4.159,    8037.604492 ,      0.233800
 4.188,    7937.833008 ,      0.234500
 4.217,    7847.794434 ,      0.235700
 4.246,    7778.004883 ,      0.229200
 4.276,    7677.802734 ,      0.227000
 4.305,    7529.943359 ,      0.235400
 4.335,    7481.907227 ,      0.231400
 4.365,    7436.567383 ,      0.237700
 4.457,    7122.613281 ,      0.241900
 4.487,    7057.351562 ,      0.238300
 4.519,    6965.011719 ,      0.235700
 4.550,    6854.425293 ,      0.233600
 4.581,    6808.124512 ,      0.239100
 4.613,    6732.649414 ,      0.238200
 4.645,    6635.891602 ,      0.241600
 4.677,    6577.693848 ,      0.237700
 4.710,    6485.364746 ,      0.243700
 4.742,    6425.704590 ,      0.245300
 4.775,    6351.767578 ,      0.236600
 4.808,    6306.581543 ,      0.204082
 4.842,    6206.929688 ,      0.243400
 4.875,    6148.270996 ,      0.246400
 4.909,    6081.694824 ,      0.257100
 4.943,    6012.518066 ,      0.250200
 4.977,    5925.463379 ,      0.261000
 5.012,    5852.252441 ,      0.247400
 5.047,    5776.369629 ,      0.253100
 5.082,    5729.167969 ,      0.255400
 5.117,    5670.682129 ,      0.253700
 5.152,    5610.208496 ,      0.259800
 5.188,    5551.926758 ,      0.257400
 5.297,    5351.806152 ,      0.263100
 5.333,    5315.228516 ,      0.263700
 5.370,    5252.257812 ,      0.257900
 5.483,    5069.351562 ,      0.263500
 5.521,    5025.580078 ,      0.259900
 5.559,    4975.232422 ,      0.262000
 5.598,    4952.712891 ,      0.269677
 5.636,    4874.275879 ,      0.268900
 5.675,    4818.888184 ,      0.262400
 5.715,    4766.033203 ,      0.268500
 5.754,    4747.673340 ,      0.275900
 5.794,    4688.483398 ,      0.277500
 5.834,    4639.520020 ,      0.244939
 5.875,    4581.479004 ,      0.266300
 5.916,    4537.140137 ,      0.280700
 5.957,    4492.121582 ,      0.267800
 6.039,    4380.361328 ,      0.279700
 6.081,    4367.227539 ,      0.276083
 6.124,    4310.615723 ,      0.276700
 6.166,    4290.904297 ,      0.282100
 6.209,    4239.898438 ,      0.278300
 6.252,    4206.398926 ,      0.278900
 6.295,    4162.001953 ,      0.273300
 6.339,    4116.742188 ,      0.284600
 6.383,    4057.276123 ,      0.282600
 6.427,    4025.223877 ,      0.285400
 6.471,    4005.377686 ,      0.288100
 6.516,    3970.923340 ,      0.291800
 6.561,    3808.942383 ,      0.286100
 6.607,    3881.598145 ,      0.287100
 6.653,    3825.108643 ,      0.296500
 6.699,    3824.688965 ,      0.299100
 6.839,    3708.887939 ,      0.295100
 6.887,    3665.865967 ,      0.289900
 6.934,    3660.151123 ,      0.298000
 6.982,    3606.357666 ,      0.295200
 7.031,    3597.053955 ,      0.299700
 7.079,    3565.900146 ,      0.295900
 7.129,    3542.128906 ,      0.299200
 7.178,    3479.003906 ,      0.299500
 7.228,    3450.958252 ,      0.299900
 7.278,    3429.017578 ,      0.309400
 7.328,    3406.795166 ,      0.305000
 7.379,    3375.729736 ,      0.303600
 7.430,    3341.175537 ,      0.306100
 7.482,    3326.862061 ,      0.314100
 7.534,    3288.235352 ,      0.300500
 7.586,    3263.253418 ,      0.311200
 7.638,    3237.591064 ,      0.307100
 7.691,    3190.324707 ,      0.307300
 7.745,    3181.445801 ,      0.304200
 7.798,    3153.400391 ,      0.311700
 7.852,    3138.757812 ,      0.314200
 7.907,    3102.209717 ,      0.318000
