event,id,pt,eta,phi,momentum,mass
4919,	-6000113,	72.7251,	1.87471,	-1.42662,	242.622,	15
4920,	6000113,	46.9086,	-2.57527,	-1.04695,	309.856,	15
4920,	-6000113,	26.9324,	-0.466775,	1.79967,	29.9201,	15
4921,	6000113,	61.0058,	-0.639397,	-1.77728,	73.9069,	15
4921,	-6000113,	55.0767,	0.186231,	1.23262,	56.0345,	15
4922,	6000113,	24.6199,	-0.133259,	-2.75348,	24.8388,	15
4922,	-6000113,	29.0491,	2.69729,	0.685757,	216.515,	15
4923,	6000113,	53.123,	2.01784,	2.40781,	203.329,	15
4923,	-6000113,	50.2141,	0.862115,	-0.526436,	70.0594,	15
4924,	6000113,	8.31972,	2.24182,	3.03432,	39.5883,	15
4924,	-6000113,	167.873,	-0.0167303,	-1.39459,	167.896,	15
4925,	6000113,	55.0888,	-0.0595778,	-2.51181,	55.1866,	15
4925,	-6000113,	62.3923,	0.733795,	0.222457,	79.9574,	15
4926,	6000113,	42.2737,	0.966855,	2.32761,	63.6206,	15
4926,	-6000113,	65.8989,	-0.145558,	-0.949623,	66.5983,	15
4927,	6000113,	51.9968,	1.33022,	1.07588,	105.197,	15
4927,	-6000113,	54.3242,	2.98078,	-0.356986,	536.557,	15
4928,	6000113,	47.9426,	-1.13155,	-0.957121,	82.0535,	15
4928,	-6000113,	49.9837,	0.262974,	2.47077,	51.722,	15
4929,	6000113,	207.276,	-0.0788821,	-2.54591,	207.921,	15
4929,	-6000113,	20.3115,	-1.09873,	2.0909,	33.8556,	15
4930,	6000113,	84.9293,	-0.0967257,	1.44493,	85.3269,	15
4930,	-6000113,	37.7124,	0.803819,	-1.20878,	50.5661,	15
4931,	6000113,	83.4511,	-0.363882,	-0.904329,	89.0372,	15
4931,	-6000113,	52.417,	0.0327464,	1.34899,	52.4451,	15
4932,	6000113,	42.9336,	3.85817,	-1.44997,	1017.52,	15
4932,	-6000113,	63.8557,	2.70089,	2.03059,	477.643,	15
4933,	6000113,	72.3726,	2.24906,	1.82484,	346.82,	15
4933,	-6000113,	74.4649,	1.98466,	-2.54946,	276.042,	15
4934,	6000113,	43.3311,	-0.763156,	-3.13894,	56.5736,	15
4934,	-6000113,	53.7427,	-2.1291,	0.180997,	229.112,	15
4935,	6000113,	46.2785,	1.11686,	-1.1313,	78.2695,	15
4935,	-6000113,	83.9978,	1.90822,	3.00641,	289.347,	15
4936,	6000113,	54.0381,	0.190531,	1.77384,	55.0219,	15
4936,	-6000113,	47.8939,	1.42652,	-1.50828,	105.47,	15
4937,	6000113,	43.9876,	-1.37944,	1.5564,	92.9103,	15
4937,	-6000113,	60.5897,	0.174513,	-0.321999,	61.5146,	15
4938,	6000113,	62.8592,	-0.207251,	3.04638,	64.2141,	15
4938,	-6000113,	62.2285,	-0.604263,	-0.0267123,	73.9393,	15
4939,	6000113,	50.0931,	-3.43689,	1.85399,	779.507,	15
4939,	-6000113,	72.6432,	-2.9742,	-1.65692,	712.812,	15
4940,	6000113,	46.5661,	-1.09487,	-2.07322,	77.3781,	15
4940,	-6000113,	36.0815,	-2.98494,	1.413,	357.853,	15
4941,	6000113,	59.7279,	-0.526578,	2.1041,	68.2018,	15
4941,	-6000113,	62.3302,	0.465865,	-1.76474,	69.2171,	15
4942,	6000113,	31.4817,	-1.99008,	3.0501,	117.313,	15
4942,	-6000113,	64.365,	-0.335107,	-0.33629,	68.0129,	15
4943,	6000113,	78.7279,	0.363295,	-2.07166,	83.9807,	15
4943,	-6000113,	53.8659,	-1.39858,	-2.52577,	115.714,	15
4944,	6000113,	30.3831,	-3.35216,	-0.633927,	434.466,	15
4944,	-6000113,	38.3093,	-1.07201,	2.92268,	62.5125,	15
4945,	6000113,	50.015,	2.76969,	-0.537788,	400.53,	15
4945,	-6000113,	56.0867,	3.8064,	2.60123,	1262.24,	15
4946,	6000113,	21.3943,	-3.78613,	1.54626,	471.83,	15
4946,	-6000113,	173.466,	-2.58748,	-2.96489,	1159.74,	15
4947,	6000113,	52.6047,	3.10354,	-2.12944,	587.109,	15
4947,	-6000113,	72.0231,	2.81278,	0.571774,	601.973,	15
4948,	6000113,	28.4943,	3.74923,	3.10408,	605.673,	15
4948,	-6000113,	31.0649,	1.20337,	0.497684,	56.4063,	15
4949,	6000113,	63.8269,	0.814294,	-2.14562,	86.1834,	15
4949,	-6000113,	59.9321,	1.0907,	1.12588,	99.2573,	15
4950,	6000113,	67.887,	2.97855,	-3.11555,	669.033,	15
4950,	-6000113,	55.6096,	3.02588,	-0.292094,	574.464,	15
4951,	6000113,	72.3783,	0.8221,	0.454201,	98.2456,	15
4951,	-6000113,	6.68134,	-2.55559,	-2.86681,	43.2833,	15
4952,	6000113,	12.715,	0.0409608,	-2.52602,	12.7257,	15
4952,	-6000113,	30.4251,	-3.19627,	-0.602776,	372.436,	15
4953,	6000113,	81.8389,	2.243,	2.54648,	389.868,	15
4953,	-6000113,	50.4388,	2.6178,	0.164929,	347.487,	15
4954,	6000113,	30.7823,	1.61003,	3.08512,	80.0777,	15
4954,	-6000113,	43.6596,	-0.585862,	0.318138,	51.3691,	15
4955,	6000113,	19.2092,	0.662512,	-1.20017,	23.5813,	15
4955,	-6000113,	96.4207,	-1.21167,	0.720494,	176.296,	15
4956,	6000113,	57.7653,	1.52603,	1.20427,	139.135,	15
4956,	-6000113,	49.5101,	2.57485,	-1.61188,	326.902,	15
4957,	6000113,	46.4664,	0.183965,	0.596444,	47.2549,	15
4957,	-6000113,	51.202,	-1.32377,	-1.8018,	103.011,	15
4958,	6000113,	73.5871,	-0.972986,	-2.1814,	111.256,	15
4958,	-6000113,	49.3025,	-1.2834,	1.04326,	95.7945,	15
4959,	6000113,	69.4178,	3.23954,	2.43315,	887.197,	15
4959,	-6000113,	49.8733,	3.96584,	-0.799797,	1316.24,	15
4960,	6000113,	70.8693,	-0.509473,	-0.279081,	80.2675,	15
4960,	-6000113,	52.496,	-0.939103,	2.37924,	77.3966,	15
4961,	6000113,	48.6772,	-2.35509,	-1.42903,	258.815,	15
4961,	-6000113,	34.5692,	-4.19563,	1.61751,	1147.88,	15
4962,	6000113,	96.5653,	-0.0489248,	1.35053,	96.6809,	15
4962,	-6000113,	121.147,	-0.603586,	0.328953,	143.893,	15
4963,	6000113,	53.9866,	3.84033,	2.02218,	1256.87,	15
4963,	-6000113,	20.5244,	1.77892,	-1.61593,	62.5203,	15
4964,	6000113,	76.0167,	0.872827,	-1.6129,	106.858,	15
4964,	-6000113,	38.7011,	2.09249,	0.682741,	159.224,	15
4965,	6000113,	89.6508,	0.230544,	1.94755,	92.0438,	15
4965,	-6000113,	50.488,	-0.266771,	-0.156756,	52.2952,	15
4966,	6000113,	76.5014,	-0.334429,	-0.663179,	80.8195,	15
4966,	-6000113,	134.691,	-0.803375,	0.498686,	180.545,	15
4967,	6000113,	15.0146,	1.15316,	1.96308,	26.1541,	15
4967,	-6000113,	164.374,	1.88553,	-0.82426,	554.071,	15
4968,	6000113,	45.542,	-3.12892,	-3.11208,	521.301,	15
4968,	-6000113,	48.5735,	-1.67948,	0.216427,	134.773,	15
4969,	6000113,	147.866,	-1.04261,	-0.758592,	235.783,	15
4969,	-6000113,	30.907,	-1.74988,	-2.67103,	91.6039,	15
4970,	6000113,	27.6818,	-2.13994,	1.05476,	119.262,	15
4970,	-6000113,	5.39428,	-6.51756,	-1.6563,	1825.76,	15
4971,	6000113,	51.5906,	3.47409,	0.597668,	833.171,	15
4971,	-6000113,	69.2853,	4.02854,	-3.01691,	1946.8,	15
4972,	6000113,	18.9808,	-1.4641,	1.54565,	43.2283,	15
4972,	-6000113,	16.4817,	-4.89358,	-0.666533,	1099.64,	15
4973,	6000113,	57.6471,	-1.92847,	1.86059,	202.467,	15
4973,	-6000113,	53.7692,	-1.07451,	-1.2578,	87.9134,	15
4974,	6000113,	62.7177,	-1.05218,	2.18781,	100.758,	15
4974,	-6000113,	57.1227,	-1.54787,	-0.70045,	140.354,	15
4975,	6000113,	56.0646,	2.07305,	0.920884,	226.355,	15
4975,	-6000113,	70.4122,	2.11497,	-1.7288,	296.083,	15
4976,	6000113,	61.8586,	-1.45226,	1.81633,	139.393,	15
4976,	-6000113,	23.2803,	-3.84808,	2.78986,	546.206,	15
4977,	6000113,	57.3699,	-1.79569,	-0.507553,	177.55,	15
4977,	-6000113,	55.3507,	-0.266602,	0.925953,	57.3294,	15
4978,	6000113,	21.9796,	3.204,	0.487049,	271.134,	15
4978,	-6000113,	37.7075,	0.512835,	-2.55072,	42.7757,	15
4979,	6000113,	46.4605,	-0.669381,	-0.850362,	57.2639,	15
4979,	-6000113,	27.9246,	-2.84912,	2.23365,	241.972,	15
4980,	6000113,	4.91159,	3.18659,	-2.93425,	59.546,	15
4980,	-6000113,	17.0893,	-1.97546,	0.761263,	62.7914,	15
4981,	6000113,	86.357,	0.984381,	1.97812,	131.687,	15
4981,	-6000113,	55.7071,	0.61491,	-0.0602587,	66.575,	15
4982,	6000113,	68.2263,	0.955725,	1.22509,	101.831,	15
4982,	-6000113,	19.1841,	-1.24997,	-2.11286,	36.2268,	15
4983,	6000113,	101.918,	-0.571963,	1.92107,	119.048,	15
4983,	-6000113,	38.7898,	-0.790415,	-1.79541,	51.5511,	15
4984,	6000113,	37.6714,	1.00077,	-0.536907,	58.1641,	15
4984,	-6000113,	54.2786,	2.71163,	1.64055,	410.352,	15
4985,	6000113,	104.915,	-0.0521406,	0.0792265,	105.057,	15
4985,	-6000113,	35.3081,	0.222003,	-2.69855,	36.1817,	15
4986,	6000113,	45.0684,	-1.44453,	-0.533369,	100.856,	15
4986,	-6000113,	51.4148,	-2.81437,	2.51473,	430.408,	15
4987,	6000113,	36.4794,	-2.52507,	1.87902,	229.305,	15
4987,	-6000113,	31.2097,	-0.218454,	-1.20195,	31.9574,	15
4988,	6000113,	65.2854,	0.00300835,	1.26413,	65.2857,	15
4988,	-6000113,	62.9525,	-0.453979,	-1.15933,	69.5519,	15
4989,	6000113,	106.739,	2.11815,	0.941705,	450.223,	15
4989,	-6000113,	24.0119,	1.02164,	-1.53875,	37.6717,	15
4990,	6000113,	14.82,	0.99041,	0.064811,	22.7024,	15
4990,	-6000113,	277.879,	-0.43381,	-0.774793,	304.439,	15
4991,	6000113,	42.6853,	1.14372,	-2.59815,	73.7823,	15
4991,	-6000113,	34.322,	-1.30919,	-1.96404,	68.1842,	15
4992,	6000113,	69.7554,	-1.93322,	1.19904,	246.112,	15
4992,	-6000113,	53.9678,	-1.76095,	-1.83445,	161.629,	15
4993,	6000113,	54.251,	2.1136,	1.61154,	227.821,	15
4993,	-6000113,	62.6135,	1.51521,	-1.58924,	149.337,	15
4994,	6000113,	61.3973,	-1.71613,	1.32598,	176.293,	15
4994,	-6000113,	61.939,	-1.41749,	-2.22308,	135.308,	15
4995,	6000113,	76.7984,	-1.79677,	-1.81489,	237.921,	15
4995,	-6000113,	95.7645,	-1.44597,	-0.292849,	214.583,	15
4996,	6000113,	57.2231,	2.69996,	2.98414,	427.639,	15
4996,	-6000113,	57.4913,	1.18914,	-1.64843,	103.161,	15
4997,	6000113,	42.4165,	-1.23367,	-3.10726,	79.0014,	15
4997,	-6000113,	69.23,	-0.215241,	-0.112032,	70.8399,	15
4998,	6000113,	37.6905,	2.40496,	-0.649471,	210.469,	15
4998,	-6000113,	101.258,	2.21093,	2.94377,	467.498,	15
4999,	6000113,	13.8157,	-2.12529,	-1.31961,	58.6802,	15
4999,	-6000113,	23.3647,	1.69697,	2.25824,	65.8958,	15
5000,	6000113,	33.2906,	-0.601069,	-0.170797,	39.4875,	15
5000,	-6000113,	50.1741,	1.78782,	0.47309,	154.129,	15
5001,	6000113,	73.0997,	-1.39702,	-1.3037,	156.816,	15
5001,	-6000113,	40.1519,	-0.367295,	1.44911,	42.8909,	15
5002,	6000113,	104.703,	1.03561,	-2.55295,	166.05,	15
5002,	-6000113,	47.2923,	0.800187,	-0.529978,	63.2582,	15
5003,	6000113,	84.4178,	-3.26307,	0.698398,	1104.52,	15
5003,	-6000113,	46.8344,	-3.18888,	-1.93642,	569.097,	15
5004,	6000113,	51.3343,	-1.33524,	1.22444,	104.311,	15
5004,	-6000113,	65.7995,	-2.03601,	-1.81927,	256.307,	15
5005,	6000113,	57.0034,	-1.51658,	2.60432,	136.127,	15
5005,	-6000113,	64.6769,	-1.50846,	-0.547006,	153.317,	15
5006,	6000113,	65.501,	1.94083,	-2.00113,	232.794,	15
5006,	-6000113,	54.1746,	1.36397,	0.665478,	112.882,	15
5007,	6000113,	25.5302,	0.669446,	2.74701,	31.4679,	15
5007,	-6000113,	48.3475,	2.7663,	-0.098925,	385.877,	15
5008,	6000113,	57.5727,	-1.56476,	3.10647,	143.663,	15
5008,	-6000113,	70.0626,	-1.61902,	-0.580137,	183.782,	15
5009,	6000113,	56.9694,	2.84518,	-0.343484,	491.725,	15
5009,	-6000113,	65.7263,	2.6063,	2.8489,	447.685,	15
5010,	6000113,	48.0491,	-0.829933,	1.47315,	65.5688,	15
5010,	-6000113,	82.5811,	-1.3573,	-2.46404,	171.069,	15
5011,	6000113,	122.275,	-1.82923,	-0.850423,	390.645,	15
5011,	-6000113,	34.4306,	-2.2527,	-3.13333,	165.585,	15
5012,	6000113,	47.879,	-1.45888,	-0.388835,	108.533,	15
5012,	-6000113,	73.7486,	-1.95188,	2.8322,	264.901,	15
5013,	6000113,	47.1885,	3.63315,	-2.69728,	893.233,	15
5013,	-6000113,	100.625,	3.38872,	-0.581636,	1492.35,	15
5014,	6000113,	57.5478,	2.50592,	-0.05747,	354.966,	15
5014,	-6000113,	65.9101,	2.33118,	-3.01793,	342.311,	15
5015,	6000113,	51.3467,	1.49856,	2.52001,	120.632,	15
5015,	-6000113,	54.5417,	0.422973,	-0.808646,	59.4938,	15
5016,	6000113,	55.563,	1.7106,	0.836967,	158.716,	15
5016,	-6000113,	53.9339,	0.799225,	-2.28559,	72.0961,	15
5017,	6000113,	51.8828,	-0.42959,	0.904894,	56.7444,	15
5017,	-6000113,	88.0923,	-0.109069,	3.06861,	88.6168,	15
5018,	6000113,	54.4387,	-0.834744,	1.30219,	74.5323,	15
5018,	-6000113,	39.0876,	0.71794,	-1.69314,	49.6014,	15
5019,	6000113,	8.31968,	1.27165,	2.27057,	16.0033,	15
5019,	-6000113,	52.4895,	-2.06438,	-1.74054,	210.149,	15
5020,	6000113,	148.757,	-0.915892,	-2.40067,	215.635,	15
5020,	-6000113,	85.1279,	-1.60529,	3.03737,	220.486,	15
5021,	6000113,	71.7175,	-1.25017,	1.01241,	135.453,	15
5021,	-6000113,	63.0052,	-1.69659,	-1.11798,	177.632,	15
5022,	6000113,	57.704,	0.915784,	-0.54884,	83.6401,	15
5022,	-6000113,	66.9116,	1.7885,	-2.63662,	205.675,	15
5023,	6000113,	79.37,	0.448412,	-0.368477,	87.4843,	15
5023,	-6000113,	42.0336,	-0.177379,	2.80721,	42.6966,	15
5024,	6000113,	56.9467,	0.625489,	1.62371,	68.4545,	15
5024,	-6000113,	64.6676,	0.8236,	-1.34456,	87.8683,	15
5025,	6000113,	15.6939,	0.451775,	1.70303,	17.3229,	15
5025,	-6000113,	159.608,	-1.35549,	2.32325,	330.108,	15
5026,	6000113,	69.0012,	1.85202,	0.929614,	225.275,	15
5026,	-6000113,	51.1539,	1.45658,	-2.26282,	115.717,	15
5027,	6000113,	148.115,	2.04393,	-2.55031,	581.383,	15
5027,	-6000113,	49.2011,	2.49512,	-1.07504,	300.268,	15
5028,	6000113,	42.9147,	1.05651,	0.51599,	69.1781,	15
5028,	-6000113,	75.3746,	2.03479,	-1.80613,	293.258,	15
5029,	6000113,	40.5361,	1.87766,	2.88656,	135.617,	15
5029,	-6000113,	55.5354,	0.266666,	0.602549,	57.5217,	15
5030,	6000113,	81.0048,	1.14149,	-1.37757,	139.765,	15
5030,	-6000113,	49.3197,	-3.88451e-05,	-3.04161,	49.3197,	15
5031,	6000113,	71.5572,	0.415136,	1.17892,	77.8123,	15
5031,	-6000113,	53.2433,	0.162913,	-1.52572,	53.9514,	15
5032,	6000113,	82.4618,	1.69176,	1.84143,	231.438,	15
5032,	-6000113,	39.6002,	1.01408,	-1.61556,	61.7675,	15
5033,	6000113,	102.16,	-0.698561,	-0.700591,	128.117,	15
5033,	-6000113,	36.3134,	-2.36994,	-0.00246993,	195.915,	15
5034,	6000113,	30.1281,	-0.36648,	2.84889,	32.174,	15
5034,	-6000113,	51.6565,	1.62447,	-0.740824,	136.185,	15
5035,	6000113,	79.8709,	1.90217,	-1.14261,	273.543,	15
5035,	-6000113,	48.9986,	1.97284,	2.48117,	179.584,	15
5036,	6000113,	43.0454,	-0.903195,	-2.62134,	61.8292,	15
5036,	-6000113,	54.556,	0.800148,	1.77271,	72.9723,	15
5037,	6000113,	55.418,	-0.344225,	-0.22666,	58.7338,	15
5037,	-6000113,	65.5633,	-0.0304562,	2.91085,	65.5937,	15
5038,	6000113,	29.809,	-0.581188,	-0.427615,	34.9867,	15
5038,	-6000113,	52.3911,	1.44604,	-2.9448,	117.402,	15
5039,	6000113,	198.165,	-0.261464,	-3.03876,	204.978,	15
5039,	-6000113,	159.526,	-0.561927,	2.619,	185.382,	15
5040,	6000113,	80.1897,	-1.03757,	-2.57839,	127.368,	15
5040,	-6000113,	51.7672,	-1.95658,	-0.609155,	186.788,	15
5041,	6000113,	48.3223,	-0.047652,	1.63934,	48.3772,	15
5041,	-6000113,	50.348,	-1.3797,	-1.36324,	106.369,	15
5042,	6000113,	62.5401,	1.06126,	0.859718,	101.191,	15
5042,	-6000113,	66.5117,	1.05426,	-2.90196,	107.027,	15
5043,	6000113,	53.0512,	0.568247,	-2.20546,	61.8495,	15
5043,	-6000113,	58.6504,	-0.272415,	0.84639,	60.8401,	15
5044,	6000113,	61.9783,	0.524197,	-0.516482,	70.6904,	15
5044,	-6000113,	145.915,	-0.355615,	0.408793,	155.239,	15
5045,	6000113,	47.5629,	-1.53713,	-1.84473,	115.726,	15
5045,	-6000113,	34.5423,	-3.40493,	1.43725,	520.644,	15
5046,	6000113,	66.5941,	-1.47729,	2.80075,	153.476,	15
5046,	-6000113,	62.3522,	-0.412194,	1.09214,	67.7246,	15
5047,	6000113,	13.708,	1.21753,	-1.13954,	25.187,	15
5047,	-6000113,	145.838,	-0.364436,	2.2787,	155.631,	15
5048,	6000113,	43.9061,	-2.12729,	-1.27885,	186.848,	15
5048,	-6000113,	33.5576,	-4.11834,	1.92992,	1031.45,	15
5049,	6000113,	80.5371,	0.581741,	-1.37824,	94.5536,	15
5049,	-6000113,	45.2233,	-0.510199,	2.9378,	51.2379,	15
5050,	6000113,	8.18114,	4.02793,	2.30556,	229.737,	15
5050,	-6000113,	92.5006,	1.04113,	-2.56039,	147.329,	15
5051,	6000113,	62.325,	2.16068,	2.86636,	273.989,	15
5051,	-6000113,	52.6909,	1.40768,	0.134368,	114.107,	15
5052,	6000113,	39.3099,	1.94492,	-0.559346,	140.259,	15
5052,	-6000113,	63.4519,	0.578128,	2.64928,	74.3544,	15
5053,	6000113,	40.6434,	0.692986,	2.91028,	50.7994,	15
5053,	-6000113,	26.1667,	-1.92231,	-1.74623,	91.3606,	15
5054,	6000113,	58.9335,	-0.38021,	-2.77003,	63.2448,	15
5054,	-6000113,	51.2963,	-1.28618,	0.396958,	99.9058,	15
5055,	6000113,	41.561,	-0.884638,	1.37737,	58.9121,	15
5055,	-6000113,	60.2942,	-2.27991,	-1.7212,	297.795,	15
5056,	6000113,	18.799,	-3.7571,	-2.04612,	402.745,	15
5056,	-6000113,	37.2987,	-0.890127,	0.461153,	53.0769,	15
5057,	6000113,	63.7883,	-0.486544,	1.50124,	71.4885,	15
5057,	-6000113,	50.6689,	0.437256,	-2.22975,	55.5903,	15
5058,	6000113,	6.53244,	-1.98341,	-1.74903,	24.1867,	15
5058,	-6000113,	13.421,	3.08162,	-0.211103,	146.554,	15
5059,	6000113,	74.4696,	1.77842,	-1.73308,	226.738,	15
5059,	-6000113,	44.404,	1.02226,	1.84099,	69.6976,	15
5060,	6000113,	35.5619,	-0.822731,	0.376902,	48.292,	15
5060,	-6000113,	34.5228,	1.80534,	0.30719,	107.823,	15
5061,	6000113,	30.7372,	-0.568672,	1.02295,	35.8426,	15
5061,	-6000113,	20.0819,	-3.56407,	-1.12484,	354.798,	15
5062,	6000113,	91.0238,	0.701409,	-1.64581,	114.348,	15
5062,	-6000113,	144.834,	-0.205189,	-2.14508,	147.893,	15
5063,	6000113,	39.8096,	2.76742,	1.80241,	318.084,	15
5063,	-6000113,	150.379,	1.48863,	2.59717,	350.134,	15
5064,	6000113,	75.9718,	0.217723,	-2.87917,	77.7796,	15
5064,	-6000113,	66.8338,	0.355413,	1.37181,	71.0996,	15
5065,	6000113,	50.6586,	2.28429,	-1.20718,	251.282,	15
5065,	-6000113,	52.6335,	1.14797,	1.98534,	91.2948,	15
5066,	6000113,	53.269,	-3.7764,	0.964307,	1163.43,	15
5066,	-6000113,	47.3852,	-2.55586,	-2.21029,	307.055,	15
5067,	6000113,	45.7526,	0.694343,	1.2032,	57.2318,	15
5067,	-6000113,	37.5725,	2.54554,	-2.43481,	241,	15
5068,	6000113,	51.3573,	-2.01272,	1.03415,	195.601,	15
5068,	-6000113,	40.7458,	-0.466983,	-2.42536,	45.2699,	15
5069,	6000113,	17.5811,	2.26025,	-1.13484,	85.1785,	15
5069,	-6000113,	432.785,	1.07965,	-1.60938,	710.496,	15
5070,	6000113,	37.3852,	-1.40379,	-2.25544,	80.6819,	15
5070,	-6000113,	59.7138,	0.120904,	0.412479,	60.1507,	15
5071,	6000113,	34.8882,	2.66047,	-1.69365,	250.722,	15
5071,	-6000113,	41.7959,	0.641849,	1.59564,	50.7049,	15
5072,	6000113,	30.6162,	1.93925,	1.89519,	108.646,	15
5072,	-6000113,	98.2694,	2.70752,	-1.54745,	739.91,	15
5073,	6000113,	44.2511,	0.172169,	0.194365,	44.9086,	15
5073,	-6000113,	46.0087,	-1.46039,	-2.58571,	104.435,	15
5074,	6000113,	52.3541,	-0.237202,	2.94133,	53.8338,	15
5074,	-6000113,	50.7158,	-1.39891,	-0.168938,	108.979,	15
5075,	6000113,	84.2527,	1.46778,	0.430881,	192.518,	15
5075,	-6000113,	27.7287,	0.11027,	-2.17437,	27.8975,	15
5076,	6000113,	139.132,	2.92295,	-1.00742,	1297.39,	15
5076,	-6000113,	49.0647,	2.23846,	-2.35156,	232.701,	15
5077,	6000113,	56.241,	-0.612609,	2.79749,	67.1285,	15
5077,	-6000113,	37.4931,	0.967232,	-0.58612,	56.4418,	15
5078,	6000113,	171.77,	-0.111896,	2.189,	172.846,	15
5078,	-6000113,	40.6808,	-0.167094,	-2.50541,	41.25,	15
5079,	6000113,	64.323,	-0.424327,	-2.71168,	70.2012,	15
5079,	-6000113,	53.1572,	-1.00208,	0.447892,	82.1557,	15
5080,	6000113,	39.1543,	0.260594,	-1.22448,	40.4913,	15
5080,	-6000113,	31.8495,	2.48017,	1.98533,	191.528,	15
5081,	6000113,	76.1942,	-0.630891,	0.0148065,	91.8674,	15
5081,	-6000113,	41.2666,	0.472783,	2.30344,	45.9651,	15
5082,	6000113,	113.401,	-1.51908,	-1.59088,	271.421,	15
5082,	-6000113,	37.2237,	-1.77397,	0.759627,	112.86,	15
5083,	6000113,	25.9587,	0.766901,	-3.08932,	33.9738,	15
5083,	-6000113,	87.6679,	2.12207,	0.687234,	371.195,	15
5084,	6000113,	75.4943,	0.417063,	0.260003,	82.1558,	15
5084,	-6000113,	47.3595,	0.0233916,	-2.66734,	47.3725,	15
5085,	6000113,	28.612,	-0.833153,	1.49582,	39.1304,	15
5085,	-6000113,	123.301,	0.19183,	-2.67528,	125.577,	15
5086,	6000113,	78.8719,	3.18258,	-0.272697,	952.393,	15
5086,	-6000113,	42.885,	2.41346,	2.31267,	241.487,	15
5087,	6000113,	26.759,	-2.1206,	1.67861,	113.139,	15
5087,	-6000113,	112.946,	-0.876479,	-0.530636,	159.179,	15
5088,	6000113,	39.3846,	0.0653791,	-1.72089,	39.4688,	15
5088,	-6000113,	91.4405,	0.40993,	1.37214,	99.2316,	15
5089,	6000113,	7.11985,	-1.55924,	0.427028,	17.6768,	15
5089,	-6000113,	52.3627,	2.01181,	1.66042,	199.256,	15
5090,	6000113,	53.2197,	3.37953,	1.41504,	782.088,	15
5090,	-6000113,	57.423,	4.23091,	-1.8631,	1975.2,	15
5091,	6000113,	178.469,	0.972048,	1.63879,	269.637,	15
5091,	-6000113,	34.4266,	2.33566,	1.07764,	179.587,	15
5092,	6000113,	44.9353,	0.510079,	-2.456,	50.9087,	15
5092,	-6000113,	58.6986,	1.77715,	1.20563,	178.506,	15
5093,	6000113,	64.3248,	0.979097,	-1.51149,	97.6998,	15
5093,	-6000113,	63.8589,	1.20259,	0.935128,	115.877,	15
5094,	6000113,	41.0192,	0.272784,	2.2969,	42.5548,	15
5094,	-6000113,	55.3717,	-1.1736,	-0.639758,	98.0873,	15
5095,	6000113,	434.699,	1.22012,	2.61825,	800.451,	15
5095,	-6000113,	158.617,	1.14849,	2.15974,	275.244,	15
5096,	6000113,	55.9631,	-0.549463,	1.84428,	64.6257,	15
5096,	-6000113,	58.0701,	-1.64861,	-0.334876,	156.559,	15
5097,	6000113,	8.97529,	0.652302,	-1.53564,	10.9534,	15
5097,	-6000113,	78.5377,	2.80817,	-2.40626,	653.426,	15
5098,	6000113,	34.388,	0.443756,	-2.44346,	37.8298,	15
5098,	-6000113,	112.466,	0.618718,	1.2721,	134.688,	15
5099,	6000113,	52.4509,	-0.146749,	-2.85953,	53.0167,	15
5099,	-6000113,	32.1963,	-2.01547,	0.35701,	122.95,	15
5100,	6000113,	83.5385,	-0.209936,	0.890056,	85.3862,	15
5100,	-6000113,	66.5482,	-0.928801,	-0.917023,	97.3766,	15
5101,	6000113,	19.5917,	-3.07826,	1.32602,	213.222,	15
5101,	-6000113,	107.381,	-0.89236,	1.66997,	153.048,	15
5102,	6000113,	64.4584,	-1.28337,	-2.69368,	125.239,	15
5102,	-6000113,	48.719,	-2.228,	0.95589,	228.713,	15
5103,	6000113,	82.244,	-0.018697,	-2.99558,	82.2584,	15
5103,	-6000113,	52.9652,	0.662574,	-0.92476,	65.0228,	15
5104,	6000113,	47.459,	-0.109144,	2.58644,	47.7419,	15
5104,	-6000113,	61.0163,	1.14001,	0.331131,	105.15,	15
5105,	6000113,	58.6639,	-1.55068,	-3.04915,	144.512,	15
5105,	-6000113,	67.7769,	-1.85696,	0.634439,	222.322,	15
5106,	6000113,	81.1404,	-0.0547543,	-0.0573193,	81.2621,	15
5106,	-6000113,	42.9818,	0.510392,	2.99273,	48.7028,	15
5107,	6000113,	64.9412,	1.03081,	-1.79949,	102.609,	15
5107,	-6000113,	41.5564,	-0.222692,	1.94541,	42.591,	15
5108,	6000113,	44.9329,	-1.66868,	0.0459073,	123.423,	15
5108,	-6000113,	64.9482,	-0.655311,	-2.97074,	79.3999,	15
5109,	6000113,	64.3275,	1.95542,	1.39863,	231.85,	15
5109,	-6000113,	55.1203,	2.41578,	-1.57737,	311.092,	15
5110,	6000113,	235.388,	0.0890611,	2.237,	236.322,	15
5110,	-6000113,	82.4129,	0.94479,	2.14413,	122.014,	15
5111,	6000113,	54.3078,	-2.19687,	3.09847,	247.318,	15
5111,	-6000113,	48.1361,	-1.0299,	0.028902,	76.0028,	15
5112,	6000113,	48.808,	-1.18747,	1.05461,	87.4583,	15
5112,	-6000113,	44.278,	-2.71624,	-1.89267,	336.28,	15
5113,	6000113,	76.1184,	-0.880042,	1.50042,	107.546,	15
5113,	-6000113,	101.867,	-0.99896,	-0.0147424,	157.064,	15
5114,	6000113,	73.1549,	-1.73776,	2.14349,	214.362,	15
